date,open,high,low,close,volume
2022-12-29,,,,8192.67,2561096435.0
2022-12-30,,,,8248.03,2784524049.0
2023-01-03,,,,8301.49,3336496370.0
2023-01-04,,,,8367.01,3972952511.0
2023-01-05,,,,8389.77,3175075492.0
2023-01-06,,,,8372.36,2988426558.0
2023-01-09,,,,8367.68,3063680989.0
2023-01-10,,,,8320.27,2862736752.0
2023-01-11,,,,8365.22,2927904956.0
2023-01-12,,,,8332.89,2509179179.0
2023-01-13,,,,8404.4,2648998050.0
2023-01-16,,,,8436.75,3998588881.0
2023-01-17,,,,8424.02,2528236210.0
2023-01-18,,,,8433.66,2410509577.0
2023-01-19,,,,8467.72,2378143337.0
2023-01-20,,,,8550.8,3046973230.0
2023-01-30,,,,8520.3,4045930851.0
2023-01-31,,,,8539.14,2962954019.0
2023-02-01,,,,8565.43,3332269314.0
2023-02-02,,,,8579.38,3293713446.0
2023-02-03,,,,8503.35,3063156125.0
2023-02-06,,,,8455.56,2758125312.0
2023-02-07,,,,8500.67,2487561446.0
2023-02-08,,,,8462.75,2274958227.0
2023-02-09,,,,8525.26,2241549086.0
2023-02-10,,,,8529.12,2453528094.0
2023-02-13,,,,8559.5,3580046291.0
2023-02-14,,,,8603.56,2736280760.0
2023-02-15,,,,8550.69,2734252707.0
2023-02-16,,,,8477.32,3578370607.0
2023-02-17,,,,8488.11,2976344523.0
2023-02-20,,,,8678.17,4469946863.0
2023-02-21,,,,8776.04,3972832132.0
2023-02-22,,,,8781.25,2708482849.0
2023-02-23,,,,8793.12,3051724191.0
2023-02-24,,,,8757.41,2754373740.0
2023-02-27,,,,8747.98,2607646784.0
2023-02-28,,,,8786.77,2923275911.0
2023-03-01,,,,8846.29,3595148366.0
2023-03-02,,,,8885.67,3924610584.0
2023-03-03,,,,8924.09,4700978031.0
2023-03-06,,,,8882.3,4734726804.0
2023-03-07,,,,8829.23,6884340393.0
2023-03-08,,,,8822.3,3562822969.0
2023-03-09,,,,8794.07,3370012925.0
2023-03-10,,,,8637.16,3555895989.0
2023-03-13,,,,8741.74,3700836406.0
2023-03-14,,,,8669.41,3616769525.0
2023-03-15,,,,8774.2,3869363112.0
2023-03-16,,,,8692.82,5175101556.0
2023-03-17,,,,8744.61,4947617182.0
2023-03-20,,,,8703.33,5289970187.0
2023-03-21,,,,8702.03,3896013969.0
2023-03-22,,,,8743.11,3359597886.0
2023-03-23,,,,8750.36,3345115020.0
2023-03-24,,,,8679.01,3660738226.0
2023-03-27,,,,8608.57,4452638842.0
2023-03-28,,,,8611.66,3365831112.0
2023-03-29,,,,8586.74,3579217071.0
2023-03-30,,,,8640.57,3686050466.0
2023-03-31,,,,8669.42,3484176029.0
2023-04-03,,,,8708.76,4024970517.0
2023-04-04,,,,8739.94,4216983741.0
2023-04-06,,,,8685.42,2946200423.0
2023-04-07,,,,8718.84,2914251771.0
2023-04-10,,,,8721.37,3481784145.0
2023-04-11,,,,8777.35,3722492360.0
2023-04-12,,,,8864.35,4304345351.0
2023-04-13,,,,8866.0,3957668897.0
2023-04-14,,,,8855.59,3556391558.0
2023-04-17,,,,8977.4,5327222011.0
2023-04-18,,,,9010.57,5253020526.0
2023-04-19,,,,9002.83,4542318388.0
2023-04-20,,,,9017.22,4475091510.0
2023-04-21,,,,8908.83,4729098268.0
2023-04-24,,,,8902.22,4970106948.0
2023-04-25,,,,8931.15,5547830097.0
2023-04-26,,,,8953.32,5240334837.0
2023-04-27,,,,8977.0,4390398649.0
2023-04-28,,,,9077.61,5341978437.0
2023-05-04,,,,9260.16,9434216563.0
2023-05-05,,,,9283.75,8395019494.0
2023-05-08,,,,9486.25,11738144757.0
2023-05-09,,,,9411.59,11555407548.0
2023-05-10,,,,9235.67,8797598593.0
2023-05-11,,,,9230.88,5439196681.0
2023-05-12,,,,9175.93,5114831849.0
2023-05-15,,,,9174.81,6649188326.0
2023-05-16,,,,9110.53,5040067283.0
2023-05-17,,,,9067.81,3870143527.0
2023-05-18,,,,9121.93,4982800980.0
2023-05-19,,,,9011.11,3967152687.0
2023-05-22,,,,9010.66,3692735683.0
2023-05-23,,,,8896.88,4313281002.0
2023-05-24,,,,8770.0,5374640868.0
2023-05-25,,,,8730.04,4015555600.0
2023-05-26,,,,8805.59,3341812214.0
2023-05-29,,,,8875.93,4298193640.0
2023-05-30,,,,8872.32,4109427241.0
2023-05-31,,,,8801.21,3748189584.0
2023-06-01,,,,8771.01,4034037954.0
2023-06-02,,,,8824.71,3791869774.0
2023-06-05,,,,8870.89,3608863298.0
2023-06-06,,,,8805.44,3904649472.0
2023-06-07,,,,8873.2,3197180950.0
2023-06-08,,,,8965.07,4251116778.0
2023-06-09,,,,8948.56,3830017617.0
2023-06-12,,,,8898.39,4200379891.0
2023-06-13,,,,8883.29,3052924876.0
2023-06-14,,,,8843.59,3946400766.0
2023-06-15,,,,8862.32,3216680915.0
2023-06-16,,,,8836.66,3670648493.0
2023-06-19,,,,8731.71,4055167922.0
2023-06-20,,,,8666.17,3154301556.0
2023-06-21,,,,8600.14,3335533358.0
2023-06-26,,,,8491.95,3787389935.0
2023-06-27,,,,8639.69,3447918735.0
2023-06-28,,,,8695.25,2906064263.0
2023-06-29,,,,8679.93,2729408955.0
2023-06-30,,,,8709.6,2761894228.0
2023-07-03,,,,8801.32,3395560522.0
2023-07-04,,,,8758.07,3099692797.0
2023-07-05,,,,8745.91,2344526887.0
2023-07-06,,,,8708.49,2694323563.0
2023-07-07,,,,8742.1,2487760939.0
2023-07-10,,,,8777.97,2405117564.0
2023-07-11,,,,8795.1,2505770227.0
2023-07-12,,,,8748.28,2750897121.0
2023-07-13,,,,8841.27,3080310380.0
2023-07-14,,,,8853.91,3135365022.0
2023-07-17,,,,8801.79,2755839136.0
2023-07-18,,,,8801.21,2742204300.0
2023-07-19,,,,8847.48,2452580372.0
2023-07-20,,,,8815.5,2742020269.0
2023-07-21,,,,8820.55,2419927411.0
2023-07-24,,,,8823.37,2312770633.0
2023-07-25,,,,8970.83,4947834767.0
2023-07-26,,,,8991.33,3271804948.0
2023-07-27,,,,9000.87,4187680666.0
2023-07-28,,,,9165.83,5519243459.0
2023-07-31,,,,9235.76,5914780748.0
2023-08-01,,,,9244.17,4228455834.0
2023-08-02,,,,9159.89,4459389072.0
2023-08-03,,,,9210.26,3963226684.0
2023-08-04,,,,9184.72,4346143450.0
2023-08-07,,,,9104.58,3573758060.0
2023-08-08,,,,9091.89,2709329430.0
2023-08-09,,,,9054.49,2495325526.0
2023-08-10,,,,9090.04,2480722046.0
2023-08-11,,,,8949.92,3307140713.0
2023-08-14,,,,8945.19,3159656023.0
2023-08-15,,,,9004.53,3091786464.0
2023-08-16,,,,9000.09,2727607903.0
2023-08-17,,,,9000.91,3013463748.0
2023-08-18,,,,8961.8,3091080075.0
2023-08-21,,,,8868.39,3086203670.0
2023-08-22,,,,8939.19,3279472660.0
2023-08-23,,,,8914.4,3173025884.0
2023-08-24,,,,8872.23,3259260773.0
2023-08-25,,,,8892.96,3236707948.0
2023-08-28,,,,9015.8,6193377511.0
2023-08-29,,,,9032.86,5065341874.0
2023-08-30,,,,8967.19,3975909306.0
2023-08-31,,,,8874.73,4147588327.0
2023-09-01,,,,8969.45,4278541826.0
2023-09-04,,,,9108.41,5381193846.0
2023-09-05,,,,9037.58,3685743569.0
2023-09-06,,,,9035.71,3056851218.0
2023-09-07,,,,8988.2,3271501106.0
2023-09-08,,,,8929.43,2424216462.0
2023-09-11,,,,8996.88,3478591972.0
2023-09-12,,,,8985.29,2359779406.0
2023-09-13,,,,9010.25,2960046096.0
2023-09-14,,,,9100.49,4330726396.0
2023-09-15,,,,9084.89,4169588716.0
2023-09-18,,,,9094.97,3243798152.0
2023-09-19,,,,9155.83,3657514069.0
2023-09-20,,,,9168.01,3327050627.0
2023-09-21,,,,9108.28,3199455608.0
2023-09-22,,,,9147.27,3693313859.0
2023-09-25,,,,9129.0,3552561207.0
2023-09-26,,,,9087.75,2687321804.0
2023-09-27,,,,9056.43,3013556363.0
2023-09-28,,,,9058.04,2556218866.0
2023-10-09,,,,9025.72,3495336317.0
2023-10-10,,,,8936.06,3200811151.0
2023-10-11,,,,8908.27,3479735271.0
2023-10-12,,,,8998.44,4565619812.0
2023-10-13,,,,8987.11,3867265833.0
2023-10-16,,,,9006.21,3336805041.0
2023-10-17,,,,9023.73,3037613087.0
2023-10-18,,,,8940.54,3429868202.0
2023-10-19,,,,8791.48,4178605653.0
2023-10-20,,,,8746.15,3229902383.0
2023-10-23,,,,8629.02,3177372276.0
2023-10-24,,,,8694.67,3743212910.0
2023-10-25,,,,8772.21,4179625410.0
2023-10-26,,,,8814.31,3500267742.0
2023-10-27,,,,8849.9,3856639654.0
2023-10-30,,,,8758.97,4980679836.0
2023-10-31,,,,8775.16,3950691955.0
2023-11-01,,,,8764.71,3190824711.0
2023-11-02,,,,8779.2,3039784902.0
2023-11-03,,,,8738.11,3063182220.0
2023-11-06,,,,8724.24,4692015714.0
2023-11-07,,,,8720.03,3173755262.0
2023-11-08,,,,8710.23,3208901314.0
2023-11-09,,,,8767.38,3746399592.0
2023-11-10,,,,8735.63,3417864229.0
2023-11-13,,,,8751.25,3122069768.0
2023-11-14,,,,8739.22,3108520906.0
2023-11-15,,,,8781.79,2940884622.0
2023-11-16,,,,8770.84,2874187498.0
2023-11-17,,,,8748.18,2562864592.0
2023-11-20,,,,8770.25,2569885213.0
2023-11-21,,,,8802.75,3486428107.0
2023-11-22,,,,8776.02,2544793839.0
2023-11-23,,,,8844.75,2805174962.0
2023-11-24,,,,8850.23,2846429734.0
2023-11-27,,,,8826.84,3617721217.0
2023-11-28,,,,8826.18,2751391128.0
2023-11-29,,,,8764.3,3398460865.0
2023-11-30,,,,8793.24,3290052090.0
2023-12-01,,,,8819.59,3523824566.0
2023-12-04,,,,8820.5,3025041975.0
2023-12-05,,,,8706.69,3255494534.0
2023-12-06,,,,8702.96,3854316138.0
2023-12-07,,,,8716.12,3629988282.0
2023-12-08,,,,8714.49,4988601470.0
2023-12-11,,,,8847.82,5115919905.0
2023-12-12,,,,8915.17,4094471904.0
2023-12-13,,,,8841.53,3178049717.0
