date,open,high,low,price_close,volume,close
2021-08-18,0.74,0.75,0.74,0.75,13247,0.75
2021-08-17,0.76,0.76,0.74,0.75,25612,0.75
2021-08-16,0.76,0.76,0.75,0.76,26262,0.76
2021-08-13,0.75,0.75,0.75,0.75,6811,0.75
2021-08-12,0.74,0.75,0.74,0.75,24511,0.75
2021-08-11,0.72,0.74,0.72,0.74,9823,0.74
2021-08-10,0.72,0.72,0.72,0.72,20685,0.72
2021-08-09,0.71,0.73,0.71,0.72,18994,0.72
2021-08-06,0.71,0.71,0.7,0.71,16513,0.71
2021-08-05,0.71,0.72,0.71,0.71,10773,0.71
2021-08-04,0.7,0.71,0.7,0.71,8892,0.71
2021-08-03,0.71,0.71,0.7,0.7,6839,0.7
2021-08-02,0.71,0.71,0.69,0.71,14226,0.71
2021-07-30,0.71,0.72,0.7,0.71,22973,0.71
2021-07-29,0.71,0.71,0.71,0.71,18650,0.71
2021-07-28,0.71,0.71,0.7,0.71,17828,0.71
2021-07-27,0.73,0.73,0.71,0.71,9864,0.71
2021-07-26,0.75,0.75,0.73,0.73,12448,0.73
2021-07-23,0.75,0.75,0.75,0.75,14076,0.75
2021-07-22,0.75,0.75,0.75,0.75,34730,0.75
2021-07-21,0.75,0.75,0.74,0.75,45662,0.75
2021-07-20,0.75,0.75,0.74,0.75,19630,0.75
2021-07-19,0.77,0.77,0.75,0.75,16526,0.75
2021-07-16,0.74,0.75,0.74,0.75,12898,0.75
2021-07-15,0.74,0.75,0.74,0.74,13227,0.74
2021-07-14,0.74,0.75,0.74,0.75,26577,0.75
2021-07-13,0.74,0.74,0.73,0.74,32413,0.74
2021-07-12,0.74,0.74,0.74,0.74,23409,0.74
2021-07-09,0.73,0.74,0.73,0.74,1660,0.74
2021-07-08,0.75,0.75,0.73,0.73,5557,0.73
2021-07-07,0.75,0.75,0.74,0.75,15582,0.75
2021-07-06,0.74,0.75,0.74,0.75,16744,0.75
2021-07-05,0.75,0.75,0.74,0.74,3857,0.74
2021-07-02,0.76,0.79,0.75,0.75,7448,0.75
2021-07-01,0.75,0.76,0.75,0.76,3512,0.76
2021-06-30,0.75,0.75,0.75,0.75,14576,0.75
2021-06-29,0.75,0.75,0.74,0.75,11847,0.75
2021-06-28,0.76,0.76,0.75,0.75,19692,0.75
2021-06-25,0.76,0.76,0.75,0.76,62747,0.76
2021-06-24,0.76,0.76,0.75,0.76,29533,0.76
2021-06-23,0.75,0.76,0.75,0.76,24587,0.76
2021-06-22,0.75,0.75,0.75,0.75,3578,0.75
2021-06-21,0.73,0.75,0.73,0.75,5396,0.75
2021-06-18,0.75,0.75,0.74,0.75,2223,0.75
2021-06-17,0.75,0.76,0.75,0.75,2605,0.75
2021-06-16,0.75,0.76,0.75,0.75,1528,0.75
2021-06-15,0.76,0.76,0.75,0.75,2178,0.75
2021-06-11,0.76,0.76,0.76,0.76,7736,0.76
2021-06-10,0.76,0.77,0.76,0.76,707,0.76
2021-06-09,0.76,0.77,0.76,0.76,1340,0.76
2021-06-08,0.76,0.76,0.76,0.76,25077,0.76
2021-06-07,0.77,0.77,0.76,0.76,2743,0.76
2021-06-04,0.76,0.77,0.76,0.77,7399,0.77
2021-06-03,0.77,0.78,0.77,0.77,3199,0.77
2021-06-02,0.77,0.77,0.77,0.77,4579,0.77
2021-06-01,0.77,0.77,0.76,0.77,9292,0.77
2021-05-31,0.76,0.77,0.76,0.77,44606,0.77
2021-05-28,0.76,0.77,0.76,0.76,15809,0.76
2021-05-27,0.76,0.76,0.75,0.76,11263,0.76
2021-05-26,0.76,0.76,0.75,0.76,16637,0.76
2021-05-25,0.74,0.75,0.74,0.75,6097,0.75
2021-05-24,0.74,0.74,0.74,0.74,5850,0.74
2021-05-21,0.73,0.74,0.73,0.74,337,0.74
2021-05-20,0.73,0.74,0.73,0.73,2385,0.73
2021-05-19,0.74,0.75,0.74,0.74,1417,0.74
2021-05-18,0.74,0.74,0.74,0.74,2379,0.74
2021-05-17,0.74,0.75,0.74,0.74,6307,0.74
2021-05-14,0.74,0.74,0.74,0.74,3965,0.74
2021-05-13,0.74,0.74,0.74,0.74,11282,0.74
2021-05-12,0.73,0.74,0.73,0.74,6656,0.74
2021-05-11,0.74,0.74,0.72,0.73,5108,0.73
2021-05-10,0.73,0.74,0.73,0.74,4093,0.74
2021-05-07,0.73,0.74,0.72,0.73,8556,0.73
2021-05-06,0.72,0.73,0.72,0.73,3535,0.73
2021-04-30,0.72,0.72,0.72,0.72,1630,0.72
2021-04-29,0.72,0.73,0.72,0.72,1525,0.72
2021-04-28,0.72,0.72,0.71,0.72,36410,0.72
2021-04-27,0.71,0.71,0.71,0.71,13331,0.71
2021-04-26,0.72,0.72,0.71,0.71,19906,0.71
2021-04-23,0.72,0.72,0.71,0.72,8735,0.72
2021-04-22,0.72,0.73,0.72,0.72,16037,0.72
2021-04-21,0.72,0.72,0.72,0.72,21855,0.72
2021-04-20,0.72,0.72,0.72,0.72,18733,0.72
2021-04-19,0.72,0.72,0.72,0.72,25358,0.72
2021-04-16,0.71,0.72,0.71,0.72,6588,0.72
2021-04-15,0.71,0.71,0.71,0.71,577,0.71
2021-04-14,0.71,0.71,0.71,0.71,534,0.71
2021-04-13,0.71,0.71,0.71,0.71,765,0.71
2021-04-12,0.71,0.71,0.71,0.71,626,0.71
2021-04-09,0.71,0.71,0.71,0.71,2239,0.71
2021-04-08,0.72,0.72,0.71,0.71,611,0.71
2021-04-07,0.71,0.71,0.71,0.71,1346,0.71
2021-04-06,0.71,0.71,0.71,0.71,609,0.71
2021-04-02,0.71,0.71,0.71,0.71,591,0.71
2021-04-01,0.71,0.71,0.71,0.71,516,0.71
2021-03-31,0.71,0.71,0.71,0.71,725,0.71
2021-03-30,0.7,0.71,0.7,0.71,2009,0.71
2021-03-29,0.7,0.71,0.7,0.71,1396,0.71
2021-03-26,0.7,0.7,0.7,0.7,364,0.7
2021-03-25,0.7,0.7,0.69,0.7,399,0.7
2021-03-24,0.7,0.7,0.69,0.7,2312,0.7
2021-03-23,0.71,0.71,0.7,0.7,791,0.7
2021-03-22,0.71,0.71,0.71,0.71,15905,0.71
2021-03-19,0.71,0.71,0.7,0.71,3088,0.71
2021-03-18,0.71,0.72,0.71,0.71,5714,0.71
2021-03-17,0.72,0.72,0.71,0.71,5258,0.71
2021-03-16,0.72,0.72,0.71,0.72,2266,0.72
2021-03-15,0.71,0.72,0.71,0.71,8116,0.71
2021-03-12,0.7,0.71,0.7,0.71,10496,0.71
2021-03-11,0.69,0.7,0.69,0.69,5514,0.69
2021-03-10,0.69,0.69,0.68,0.68,2597,0.68
2021-03-09,0.69,0.69,0.68,0.69,5890,0.69
2021-03-08,0.7,0.71,0.69,0.69,10133,0.69
2021-03-05,0.7,0.7,0.69,0.7,5275,0.7
2021-03-04,0.71,0.71,0.7,0.71,41909,0.71
2021-03-03,0.69,0.71,0.69,0.71,39833,0.71
2021-03-02,0.69,0.7,0.69,0.69,10257,0.69
2021-03-01,0.69,0.69,0.69,0.69,10996,0.69
2021-02-26,0.7,0.7,0.68,0.69,17374,0.69
2021-02-25,0.68,0.71,0.68,0.7,20377,0.7
2021-02-24,0.68,0.69,0.68,0.68,4412,0.68
2021-02-23,0.69,0.7,0.68,0.68,11440,0.68
2021-02-22,0.68,0.7,0.68,0.69,14638,0.69
2021-02-19,0.67,0.68,0.67,0.68,37827,0.68
2021-02-18,0.66,0.67,0.66,0.67,15629,0.67
2021-02-10,0.66,0.66,0.66,0.66,5342,0.66
2021-02-09,0.65,0.66,0.65,0.65,7451,0.65
2021-02-08,0.65,0.66,0.65,0.65,2480,0.65
2021-02-05,0.65,0.65,0.65,0.65,27662,0.65
2021-02-04,0.64,0.65,0.64,0.64,6861,0.64
2021-02-03,0.65,0.65,0.64,0.65,127324,0.65
2021-02-02,0.65,0.65,0.64,0.65,7048,0.65
2021-02-01,0.64,0.65,0.64,0.65,3893,0.65
2021-01-29,0.64,0.65,0.64,0.64,6663,0.64
2021-01-28,0.65,0.65,0.64,0.64,1714,0.64
2021-01-27,0.65,0.66,0.65,0.65,8897,0.65
2021-01-26,0.65,0.65,0.65,0.65,4545,0.65
2021-01-25,0.66,0.66,0.65,0.65,5613,0.65
2021-01-22,0.67,0.67,0.66,0.66,5600,0.66
2021-01-21,0.67,0.67,0.67,0.67,18574,0.67
2021-01-20,0.68,0.68,0.67,0.67,29503,0.67
2021-01-19,0.67,0.68,0.66,0.68,16124,0.68
2021-01-18,0.67,0.67,0.66,0.67,12119,0.67
2021-01-15,0.66,0.67,0.66,0.67,19021,0.67
2021-01-14,0.66,0.67,0.66,0.66,4664,0.66
2021-01-13,0.66,0.66,0.66,0.66,3761,0.66
2021-01-12,0.66,0.66,0.66,0.66,13957,0.66
2021-01-11,0.67,0.67,0.66,0.66,11663,0.66
2021-01-08,0.67,0.67,0.66,0.67,9128,0.67
2021-01-07,0.67,0.67,0.66,0.67,17780,0.67
2021-01-06,0.66,0.67,0.66,0.67,18084,0.67
2021-01-05,0.66,0.66,0.65,0.66,3639,0.66
2021-01-04,0.67,0.67,0.66,0.66,4878,0.66
2020-12-31,0.66,0.67,0.66,0.66,8114,0.66
2020-12-30,0.66,0.66,0.66,0.66,126,0.66
2020-12-29,0.66,0.66,0.66,0.66,716,0.66
2020-12-28,0.67,0.67,0.66,0.66,1753,0.66
2020-12-25,0.66,0.67,0.66,0.67,9576,0.67
2020-12-24,0.67,0.67,0.66,0.66,911,0.66
2020-12-23,0.67,0.67,0.66,0.67,1779,0.67
2020-12-22,0.67,0.68,0.67,0.67,868,0.67
2020-12-21,0.68,0.68,0.68,0.68,3490,0.68
2020-12-18,0.68,0.68,0.68,0.68,2127,0.68
2020-12-17,0.67,0.68,0.67,0.68,714,0.68
2020-12-16,0.68,0.68,0.67,0.67,701,0.67
2020-12-15,0.68,0.68,0.67,0.68,928,0.68
2020-12-14,0.68,0.68,0.68,0.68,884,0.68
2020-12-11,0.68,0.69,0.68,0.68,26280,0.68
2020-12-10,0.69,0.69,0.68,0.68,80,0.68
2020-12-09,0.69,0.69,0.68,0.69,776,0.69
2020-12-08,0.69,0.7,0.69,0.69,662,0.69
2020-12-07,0.7,0.7,0.69,0.69,1161,0.69
2020-12-04,0.7,0.7,0.7,0.7,887,0.7
2020-12-03,0.71,0.71,0.71,0.71,174,0.71
2020-12-02,0.71,0.71,0.71,0.71,697,0.71
2020-12-01,0.72,0.72,0.7,0.71,1676,0.71
2020-11-30,0.72,0.72,0.71,0.72,720,0.72
2020-11-27,0.71,0.71,0.7,0.71,1197,0.71
2020-11-26,0.71,0.71,0.7,0.71,2479,0.71
2020-11-25,0.72,0.72,0.71,0.71,20562,0.71
2020-11-24,0.72,0.72,0.71,0.71,12297,0.71
2020-11-23,0.71,0.72,0.71,0.72,7169,0.72
2020-11-20,0.7,0.71,0.7,0.71,7710,0.71
2020-11-19,0.71,0.71,0.7,0.71,2916,0.71
2020-11-18,0.71,0.71,0.71,0.71,15032,0.71
2020-11-17,0.71,0.71,0.7,0.71,12490,0.71
2020-11-16,0.69,0.71,0.69,0.71,6304,0.71
2020-11-13,0.69,0.69,0.68,0.68,297,0.68
2020-11-12,0.69,0.7,0.69,0.7,2208,0.7
2020-11-11,0.69,0.7,0.69,0.69,4484,0.69
2020-11-10,0.69,0.69,0.69,0.69,4653,0.69
2020-11-09,0.68,0.69,0.68,0.69,7897,0.69
2020-11-06,0.68,0.68,0.67,0.68,1726,0.68
2020-11-05,0.67,0.68,0.67,0.68,10524,0.68
2020-11-04,0.66,0.67,0.66,0.67,2507,0.67
2020-11-03,0.66,0.66,0.66,0.66,271,0.66
2020-11-02,0.65,0.66,0.65,0.66,1083,0.66
2020-10-30,0.66,0.66,0.65,0.65,2252,0.65
2020-10-29,0.65,0.66,0.65,0.66,733,0.66
2020-10-28,0.65,0.65,0.65,0.65,490,0.65
2020-10-27,0.66,0.66,0.65,0.66,325,0.66
2020-10-26,0.66,0.66,0.65,0.66,1020,0.66
2020-10-23,0.66,0.66,0.66,0.66,1657,0.66
2020-10-22,0.66,0.66,0.66,0.66,5163,0.66
2020-10-21,0.66,0.67,0.66,0.67,27525,0.67
2020-10-20,0.66,0.66,0.66,0.66,5335,0.66
2020-10-19,0.67,0.68,0.66,0.66,18602,0.66
2020-10-16,0.66,0.67,0.66,0.67,31098,0.67
2020-10-15,0.66,0.67,0.66,0.66,15442,0.66
2020-10-14,0.67,0.67,0.66,0.66,5259,0.66
2020-10-13,0.66,0.67,0.66,0.67,20026,0.67
2020-10-12,0.65,0.67,0.65,0.66,3751,0.66
2020-10-09,0.65,0.66,0.65,0.65,3208,0.65
2020-09-30,0.65,0.65,0.64,0.64,3729,0.64
2020-09-29,0.65,0.65,0.65,0.65,30296,0.65
2020-09-28,0.65,0.65,0.65,0.65,52771,0.65
2020-09-25,0.65,0.65,0.64,0.65,13563,0.65
2020-09-24,0.66,0.66,0.65,0.65,27925,0.65
2020-09-23,0.66,0.66,0.66,0.66,12108,0.66
2020-09-22,0.66,0.66,0.66,0.66,1136,0.66
2020-09-21,0.67,0.67,0.67,0.67,1097,0.67
2020-09-18,0.66,0.67,0.66,0.67,5519,0.67
2020-09-17,0.66,0.66,0.66,0.66,26104,0.66
2020-09-16,0.65,0.66,0.65,0.66,861,0.66
2020-09-15,0.65,0.69,0.65,0.66,1038,0.66
2020-09-14,0.66,0.66,0.65,0.65,3432,0.65
2020-09-11,0.65,0.65,0.65,0.65,266,0.65
2020-09-10,0.66,0.66,0.65,0.65,5825,0.65
2020-09-09,0.67,0.67,0.65,0.66,963,0.66
2020-09-08,0.66,0.67,0.66,0.67,7517,0.67
2020-09-07,0.67,0.67,0.66,0.66,14333,0.66
2020-09-04,0.67,0.67,0.66,0.67,13192,0.67
2020-09-03,0.67,0.68,0.67,0.67,108315,0.67
2020-09-02,0.68,0.68,0.67,0.68,8894,0.68
2020-09-01,0.68,0.68,0.68,0.68,73712,0.68
2020-08-31,0.69,0.69,0.68,0.68,7759,0.68
2020-08-28,0.68,0.69,0.68,0.69,35206,0.69
2020-08-27,0.68,0.68,0.67,0.68,4939,0.68
2020-08-26,0.69,0.69,0.68,0.68,22323,0.68
2020-08-25,0.69,0.7,0.69,0.69,14206,0.69
2020-08-24,0.69,0.69,0.69,0.69,12681,0.69
2020-08-21,0.69,0.69,0.68,0.69,14886,0.69
2020-08-20,0.69,0.69,0.69,0.69,12616,0.69
2020-08-19,0.7,0.7,0.69,0.7,35213,0.7
2020-08-18,0.7,0.7,0.7,0.7,7186,0.7
2020-08-17,0.68,0.7,0.68,0.7,11204,0.7
2020-08-14,0.67,0.68,0.67,0.68,9999,0.68
2020-08-13,0.67,0.68,0.67,0.68,2564,0.68
2020-08-12,0.67,0.67,0.66,0.67,2150,0.67
2020-08-11,0.68,0.68,0.67,0.67,18960,0.67
2020-08-10,0.67,0.68,0.67,0.68,1808,0.68
2020-08-07,0.67,0.67,0.66,0.67,899,0.67
2020-08-06,0.67,0.67,0.67,0.67,1014,0.67
2020-08-05,0.67,0.67,0.67,0.67,3805,0.67
2020-08-04,0.67,0.68,0.67,0.67,6778,0.67
2020-08-03,0.66,0.67,0.66,0.67,32638,0.67
2020-07-31,0.65,0.66,0.65,0.66,63964,0.66
2020-07-30,0.65,0.65,0.65,0.65,11535,0.65
2020-07-29,0.63,0.65,0.63,0.65,4207,0.65
2020-07-28,0.64,0.64,0.63,0.64,5059,0.64
2020-07-27,0.64,0.64,0.63,0.63,40279,0.63
2020-07-24,0.65,0.66,0.63,0.64,10573,0.64
2020-07-23,0.66,0.66,0.65,0.66,16733,0.66
2020-07-22,0.66,0.67,0.66,0.66,23074,0.66
2020-07-21,0.66,0.67,0.66,0.66,31687,0.66
2020-07-20,0.64,0.67,0.64,0.66,14873,0.66
2020-07-17,0.64,0.65,0.64,0.64,29387,0.64
2020-07-16,0.65,0.67,0.64,0.64,55673,0.64
2020-07-15,0.66,0.66,0.64,0.65,98192,0.65
2020-07-14,0.66,0.66,0.65,0.66,70687,0.66
2020-07-13,0.64,0.66,0.64,0.66,46888,0.66
2020-07-10,0.66,0.66,0.64,0.64,70846,0.64
2020-07-09,0.65,0.66,0.65,0.66,48018,0.66
2020-07-08,0.66,0.66,0.64,0.65,25717,0.65
2020-07-07,0.65,0.68,0.65,0.65,79218,0.65
2020-07-06,0.61,0.65,0.61,0.65,90350,0.65
2020-07-03,0.6,0.61,0.6,0.61,68792,0.61
2020-07-02,0.59,0.6,0.59,0.6,66628,0.6
2020-07-01,0.57,0.59,0.57,0.59,67359,0.59
2020-06-30,0.57,0.57,0.57,0.57,57500,0.57
2020-06-29,0.57,0.57,0.57,0.57,17322,0.57
2020-06-24,0.57,0.57,0.57,0.57,67014,0.57
2020-06-23,0.57,0.57,0.57,0.57,29144,0.57
2020-06-22,0.57,0.57,0.57,0.57,42782,0.57
2020-06-19,0.57,0.57,0.57,0.57,75724,0.57
2020-06-18,0.57,0.57,0.57,0.57,28553,0.57
2020-06-17,0.56,0.57,0.56,0.57,20223,0.57
2020-06-16,0.56,0.57,0.56,0.57,20340,0.57
2020-06-15,0.56,0.56,0.56,0.56,38328,0.56
2020-06-12,0.56,0.56,0.56,0.56,31731,0.56
2020-06-11,0.57,0.57,0.56,0.56,27779,0.56
2020-06-10,0.57,0.57,0.57,0.57,21600,0.57
2020-06-09,0.57,0.57,0.57,0.57,30203,0.57
2020-06-08,0.56,0.57,0.56,0.57,25038,0.57
2020-06-05,0.56,0.56,0.56,0.56,27252,0.56
2020-06-04,0.56,0.57,0.56,0.56,74873,0.56
2020-06-03,0.57,0.57,0.56,0.56,21320,0.56
2020-06-02,0.57,0.57,0.56,0.56,16283,0.56
2020-06-01,0.56,0.56,0.55,0.56,34155,0.56
2020-05-29,0.55,0.56,0.55,0.55,40254,0.55
2020-05-28,0.55,0.56,0.55,0.55,15250,0.55
2020-05-27,0.55,0.55,0.55,0.55,6296,0.55
2020-05-26,0.55,0.55,0.55,0.55,48617,0.55
2020-05-25,0.54,0.55,0.54,0.55,36008,0.55
2020-05-22,0.55,0.55,0.54,0.55,19258,0.55
2020-05-21,0.56,0.56,0.56,0.56,26346,0.56
2020-05-20,0.56,0.56,0.56,0.56,14249,0.56
2020-05-19,0.55,0.57,0.53,0.56,2597,0.56
2020-05-18,0.55,0.56,0.55,0.56,17408,0.56
2020-05-15,0.56,0.56,0.55,0.55,3219,0.55
2020-05-14,0.56,0.56,0.55,0.56,24313,0.56
2020-05-13,0.56,0.56,0.56,0.56,14271,0.56
2020-05-12,0.56,0.57,0.56,0.56,13929,0.56
2020-05-11,0.56,0.57,0.56,0.56,66356,0.56
2020-05-08,0.56,0.56,0.56,0.56,11763,0.56
2020-05-07,0.56,0.56,0.56,0.56,18762,0.56
2020-05-06,0.56,0.56,0.55,0.56,40886,0.56
2020-04-30,0.55,0.56,0.55,0.56,2754,0.56
2020-04-29,0.55,0.55,0.55,0.55,28884,0.55
2020-04-28,0.55,0.55,0.54,0.54,1902,0.54
2020-04-27,0.54,0.55,0.54,0.54,9375,0.54
2020-04-24,0.54,0.54,0.54,0.54,5652,0.54
2020-04-23,0.54,0.55,0.54,0.54,4408,0.54
2020-04-22,0.54,0.54,0.54,0.54,6825,0.54
2020-04-21,0.55,0.55,0.54,0.54,49627,0.54
2020-04-20,0.55,0.55,0.54,0.55,26344,0.55
2020-04-17,0.54,0.55,0.54,0.55,28643,0.55
2020-04-16,0.54,0.54,0.54,0.54,13126,0.54
2020-04-15,0.55,0.55,0.54,0.54,11417,0.54
2020-04-14,0.55,0.55,0.54,0.55,635,0.55
2020-04-13,0.54,0.54,0.54,0.54,9203,0.54
2020-04-10,0.55,0.55,0.54,0.54,7638,0.54
2020-04-09,0.54,0.55,0.54,0.55,10536,0.55
2020-04-08,0.55,0.55,0.54,0.54,11757,0.54
2020-04-07,0.54,0.55,0.54,0.55,1908,0.55
2020-04-03,0.54,0.54,0.54,0.54,10364,0.54
2020-04-02,0.53,0.54,0.53,0.54,9946,0.54
2020-04-01,0.54,0.54,0.53,0.53,24703,0.53
2020-03-31,0.54,0.54,0.53,0.54,24972,0.54
2020-03-30,0.53,0.54,0.53,0.54,20093,0.54
2020-03-27,0.54,0.55,0.54,0.54,7080,0.54
2020-03-26,0.54,0.54,0.52,0.54,17710,0.54
2020-03-25,0.53,0.54,0.53,0.54,31859,0.54
2020-03-24,0.52,0.53,0.52,0.53,22263,0.53
2020-03-23,0.53,0.53,0.52,0.52,49148,0.52
2020-03-20,0.53,0.53,0.53,0.53,17940,0.53
2020-03-19,0.53,0.53,0.51,0.52,57969,0.52
2020-03-18,0.54,0.55,0.53,0.53,18183,0.53
2020-03-17,0.55,0.55,0.53,0.54,24689,0.54
2020-03-16,0.56,0.56,0.54,0.54,31696,0.54
2020-03-13,0.56,0.56,0.54,0.55,16230,0.55
2020-03-12,0.57,0.57,0.56,0.56,29857,0.56
2020-03-11,0.58,0.58,0.57,0.57,17998,0.57
2020-03-10,0.57,0.58,0.57,0.58,21441,0.58
2020-03-09,0.58,0.58,0.57,0.57,13636,0.57
2020-03-06,0.59,0.59,0.58,0.59,13204,0.59
2020-03-05,0.59,0.6,0.59,0.59,5210,0.59
2020-03-04,0.58,0.59,0.58,0.59,19250,0.59
2020-03-03,0.59,0.59,0.58,0.58,13078,0.58
2020-03-02,0.57,0.58,0.57,0.58,14932,0.58
2020-02-28,0.57,0.57,0.56,0.56,36003,0.56
2020-02-27,0.57,0.58,0.57,0.57,21949,0.57
2020-02-26,0.56,0.58,0.56,0.57,23723,0.57
2020-02-25,0.56,0.57,0.55,0.57,23463,0.57
2020-02-24,0.58,0.58,0.57,0.57,41004,0.57
2020-02-21,0.57,0.58,0.57,0.58,25554,0.58
2020-02-20,0.57,0.58,0.57,0.58,180420,0.58
2020-02-19,0.57,0.58,0.57,0.57,12713,0.57
2020-02-18,0.57,0.58,0.57,0.57,18734,0.57
2020-02-17,0.57,0.58,0.57,0.58,9207,0.58
2020-02-14,0.56,0.57,0.56,0.57,4077,0.57
2020-02-13,0.56,0.57,0.56,0.56,12043,0.56
2020-02-12,0.56,0.56,0.56,0.56,3881,0.56
2020-02-11,0.56,0.56,0.56,0.56,10005,0.56
2020-02-10,0.55,0.56,0.55,0.56,4752,0.56
2020-02-07,0.56,0.56,0.54,0.55,15774,0.55
2020-02-06,0.55,0.55,0.55,0.55,9592,0.55
2020-02-05,0.54,0.55,0.54,0.55,7023,0.55
2020-02-04,0.53,0.54,0.53,0.54,67132,0.54
2020-02-03,0.56,0.56,0.52,0.52,22880,0.52
2020-01-23,0.59,0.59,0.58,0.58,13167,0.58
2020-01-22,0.59,0.6,0.59,0.59,33587,0.59
2020-01-21,0.6,0.6,0.59,0.59,9754,0.59
2020-01-20,0.6,0.6,0.6,0.6,16570,0.6
2020-01-17,0.61,0.61,0.6,0.6,24071,0.6
2020-01-16,0.61,0.61,0.6,0.6,17115,0.6
2020-01-15,0.61,0.61,0.61,0.61,23523,0.61
2020-01-14,0.61,0.61,0.61,0.61,36876,0.61
2020-01-13,0.61,0.61,0.61,0.61,22002,0.61
2020-01-10,0.61,0.61,0.61,0.61,27058,0.61
2020-01-09,0.61,0.61,0.61,0.61,59845,0.61
2020-01-08,0.61,0.61,0.6,0.61,40401,0.61
2020-01-07,0.61,0.61,0.61,0.61,56562,0.61
2020-01-06,0.61,0.62,0.61,0.61,121321,0.61
2020-01-03,0.61,0.61,0.61,0.61,70568,0.61
2020-01-02,0.6,0.62,0.6,0.61,76885,0.61
2019-12-31,0.6,0.61,0.6,0.61,157902,0.61
2019-12-30,0.6,0.6,0.6,0.6,72124,0.6
2019-12-27,0.59,0.6,0.59,0.59,18372,0.59
2019-12-26,0.59,0.59,0.59,0.59,4030,0.59
2019-12-25,0.59,0.59,0.59,0.59,26357,0.59
2019-12-24,0.59,0.59,0.58,0.59,21697,0.59
2019-12-23,0.59,0.6,0.59,0.59,80727,0.59
2019-12-20,0.59,0.6,0.59,0.59,82159,0.59
2019-12-19,0.59,0.6,0.59,0.59,130299,0.59
2019-12-18,0.59,0.6,0.59,0.59,175713,0.59
2019-12-17,0.59,0.6,0.59,0.59,106056,0.59
2019-12-16,0.58,0.59,0.58,0.59,13877,0.59
2019-12-13,0.58,0.59,0.58,0.59,49355,0.59
2019-12-12,0.58,0.58,0.58,0.58,11619,0.58
2019-12-11,0.58,0.58,0.58,0.58,94036,0.58
2019-12-10,0.58,0.58,0.58,0.58,7922,0.58
2019-12-09,0.58,0.58,0.58,0.58,3535,0.58
2019-12-06,0.58,0.58,0.58,0.58,1334,0.58
2019-12-05,0.58,0.58,0.57,0.58,468,0.58
2019-12-04,0.57,0.58,0.57,0.57,869,0.57
2019-12-03,0.57,0.58,0.57,0.58,4874,0.58
2019-12-02,0.57,0.58,0.57,0.57,14683,0.57
2019-11-29,0.57,0.57,0.57,0.57,10249,0.57
2019-11-28,0.58,0.58,0.57,0.57,3109,0.57
2019-11-27,0.58,0.58,0.58,0.58,4160,0.58
2019-11-26,0.58,0.58,0.58,0.58,4938,0.58
2019-11-25,0.57,0.58,0.57,0.58,6251,0.58
2019-11-22,0.57,0.57,0.57,0.57,10850,0.57
2019-11-21,0.57,0.57,0.57,0.57,1323,0.57
2019-11-20,0.57,0.57,0.57,0.57,14474,0.57
2019-11-19,0.57,0.57,0.57,0.57,14588,0.57
2019-11-18,0.56,0.57,0.56,0.57,72368,0.57
2019-11-15,0.56,0.56,0.56,0.56,5297,0.56
2019-11-14,0.56,0.56,0.56,0.56,13234,0.56
2019-11-13,0.56,0.56,0.56,0.56,15017,0.56
2019-11-12,0.57,0.57,0.56,0.57,30202,0.57
2019-11-11,0.57,0.57,0.57,0.57,32715,0.57
2019-11-08,0.58,0.58,0.57,0.57,24745,0.57
2019-11-07,0.58,0.58,0.58,0.58,89096,0.58
2019-11-06,0.58,0.58,0.58,0.58,5283,0.58
2019-11-05,0.57,0.58,0.57,0.58,9536,0.58
2019-11-04,0.58,0.58,0.57,0.57,1817,0.57
2019-11-01,0.57,0.57,0.57,0.57,10110,0.57
2019-10-31,0.57,0.57,0.57,0.57,11893,0.57
2019-10-30,0.57,0.57,0.57,0.57,13798,0.57
2019-10-29,0.57,0.58,0.57,0.57,7113,0.57
2019-10-28,0.58,0.58,0.57,0.58,10719,0.58
2019-10-25,0.57,0.57,0.57,0.57,4383,0.57
2019-10-24,0.57,0.57,0.57,0.57,7143,0.57
2019-10-23,0.57,0.57,0.57,0.57,13693,0.57
2019-10-22,0.57,0.57,0.57,0.57,3107,0.57
2019-10-21,0.57,0.57,0.57,0.57,16641,0.57
2019-10-18,0.58,0.58,0.57,0.57,38173,0.57
2019-10-17,0.58,0.58,0.58,0.58,27055,0.58
2019-10-16,0.58,0.58,0.58,0.58,11687,0.58
2019-10-15,0.58,0.58,0.58,0.58,7136,0.58
2019-10-14,0.58,0.58,0.58,0.58,27592,0.58
2019-10-11,0.57,0.58,0.57,0.58,17235,0.58
2019-10-10,0.57,0.57,0.57,0.57,7516,0.57
2019-10-09,0.56,0.57,0.56,0.57,25385,0.57
2019-10-08,0.56,0.57,0.56,0.56,42259,0.56
2019-09-30,0.57,0.58,0.56,0.56,105002,0.56
2019-09-27,0.56,0.56,0.56,0.56,38126,0.56
2019-09-26,0.56,0.57,0.56,0.56,32676,0.56
2019-09-25,0.57,0.57,0.56,0.56,70067,0.56
2019-09-24,0.57,0.57,0.57,0.57,25767,0.57
2019-09-23,0.57,0.57,0.56,0.57,45264,0.57
2019-09-20,0.57,0.57,0.57,0.57,17144,0.57
2019-09-19,0.57,0.57,0.57,0.57,7259,0.57
2019-09-18,0.57,0.57,0.57,0.57,12301,0.57
2019-09-17,0.57,0.57,0.57,0.57,44383,0.57
